dataset_base,imputed_file,original_file,method,missing_rate,n,rmse,nrmse,nrmse_mode,wd,jsd,js_distance,bins_mode,bins_used
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_ARIMA_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,ARIMA,,1102,25002915.02360963,0.0735389524007818,range,6052779.781750464,0.01934301170972599,0.1390791562734186,fd,58
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_ARIMA_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,ARIMA,,1102,28416316.735625166,0.08357850122089448,range,7399491.052920208,0.023459125222344085,0.1531637203202641,fd,62
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_HoltWinters_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,HoltWinters,,1102,13301598.931031309,0.039122864262815964,range,2066224.725752135,0.004856083821634228,0.06968560699049861,fd,46
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_HoltWinters_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,HoltWinters,,1102,20213984.087023586,0.059453676189440675,range,2950117.2275530403,0.006890467903917837,0.08300884232368162,fd,49
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_HoltWinters_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,HoltWinters,,1102,25269979.087209128,0.07432444527001156,range,5559587.756584396,0.013703561285786717,0.11706221117759016,fd,54
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_HoltWinters_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,HoltWinters,,1102,29935935.187539514,0.08804802603018792,range,5089901.995533106,0.011111177547367002,0.10540957047330665,fd,52
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,KNN_Sklearn,,1102,12826730.598241197,0.0377261743293136,range,3024727.581618465,0.01346424474434138,0.11603553224914073,fd,49
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,KNN_Sklearn,,1102,18346538.695144627,0.053961117515591295,range,5820372.350722865,0.03877820701973719,0.19692182971864036,fd,59
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,KNN_Sklearn,,1102,23777216.91628734,0.06993391056118076,range,9172312.419424886,0.0806626631223766,0.2840117306069885,fd,79
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,KNN_Sklearn,,1102,26737192.7800093,0.07863983640799377,range,11986693.564196303,0.13832574375190268,0.37192169034879197,fd,117
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_Kalman_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Kalman,,1102,17309444.164906386,0.05091079937379525,range,2020756.7525233803,0.2743697236791354,0.5238031344686049,fd,49
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_Kalman_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Kalman,,1102,29034335.279549204,0.08539622672376143,range,2337827.376336641,0.41773771346602095,0.6463263211923378,fd,53
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_Kalman_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Kalman,,1102,38036850.41748271,0.11187456061365651,range,3212208.3837243593,0.37360170810789106,0.6112296688707863,fd,52
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_Kalman_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Kalman,,1102,44783986.23026327,0.13171933866890134,range,5612334.588573587,0.3426526787600518,0.5853654232699876,fd,48
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_LOCF_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,LOCF,,1102,15608061.860546267,0.045906667968408095,range,986012.952813067,0.0006500485716702063,0.025496050118993065,fd,41
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_LOCF_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,LOCF,,1102,24492860.516443588,0.07203877235822001,range,2432857.639745915,0.005746315731637436,0.07580445720165428,fd,42
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_LOCF_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,LOCF,,1102,31721437.425877817,0.09329957225960409,range,2512568.414700545,0.0075985927716867175,0.08716990748926327,fd,42
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_LOCF_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,LOCF,,1102,35501380.46567414,0.1044171979851951,range,2836615.0435571694,0.008990123137939161,0.09481625988162136,fd,43
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_Linear_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Linear,,1102,15877346.698554408,0.046698692612967885,range,970013.0812159708,0.0029009415655825163,0.05386038957882236,fd,42
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_Linear_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Linear,,1102,23468029.93238856,0.06902452512070698,range,2006905.43058076,0.0054873513586269525,0.0740766586626783,fd,44
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_Linear_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Linear,,1102,29585218.932064574,0.0870164940670869,range,2430541.3489110726,0.006724626434814553,0.08200381963551791,fd,45
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_Linear_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Linear,,1102,32809572.27759243,0.09650001096806314,range,3332129.0823956463,0.006210377178671138,0.07880594634081325,fd,47
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_Mean_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Mean,,1102,12826730.598241197,0.0377261743293136,range,3024727.581618465,0.01346424474434138,0.11603553224914073,fd,49
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_Mean_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Mean,,1102,18346538.695144627,0.053961117515591295,range,5820372.350722865,0.03877820701973719,0.19692182971864036,fd,59
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_Mean_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Mean,,1102,23777216.91628734,0.06993391056118076,range,9172312.419424886,0.0806626631223766,0.2840117306069885,fd,79
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_Mean_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Mean,,1102,26737192.7800093,0.07863983640799377,range,11986693.564196303,0.13832574375190268,0.37192169034879197,fd,117
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,SVD_KNN,,1102,13711413.068200847,0.04032821581074628,range,2381234.64949244,0.004899561424981373,0.0699968672511947,fd,48
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,SVD_KNN,,1102,19151568.926016353,0.056328884624880914,range,4203082.84145243,0.010328040709390283,0.10162696841582101,fd,54
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,SVD_KNN,,1102,25342368.466285422,0.07453735800827375,range,6739102.886829336,0.020063702535574095,0.14164639965623585,fd,64
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,SVD_KNN,,1102,27739420.84404781,0.08158760477126101,range,8090931.43789031,0.034066883687599234,0.1845721639023589,fd,68
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,SVD_KNN_Hankel,,1102,13585134.668015147,0.03995680386730952,range,2675411.4802607885,0.0069879678707868344,0.08359406600223986,fd,49
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,SVD_KNN_Hankel,,1102,19190410.230087437,0.05644312525676606,range,4964642.052381483,0.017773537848374,0.13331743264995016,fd,59
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,SVD_KNN_Hankel,,1102,25164630.95910901,0.07401459375987561,range,7835791.573422062,0.03560156204097776,0.18868376199603865,fd,75
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,SVD_KNN_Hankel,,1102,27576562.936050367,0.08110860462535778,range,9926435.008627437,0.05440516089648908,0.2332491391119999,fd,95
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_Spline_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Spline,,1102,19866078.681296613,0.05843041154019591,range,973105.1793082787,0.040914710526489276,0.20227385032793851,fd,42
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_Spline_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Spline,,1102,32574174.197091874,0.09580765456798661,range,3187161.855098833,0.3318387124903531,0.5760544353534248,fd,50
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_Spline_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Spline,,1102,41075805.561634734,0.12081278151641439,range,3442610.9924922027,0.13060298406236315,0.36139034860156843,fd,69
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_Spline_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Spline,,1102,93497773.17456691,0.2749970667248595,range,7357668.992475653,0.6858224969940974,0.8281440074009455,fd,276
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_ARIMA_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,ARIMA,,731,28538665.39021689,0.05008895916826664,range,6088724.511060902,0.008091232698844193,0.08995127958425157,fd,26
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_ARIMA_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,ARIMA,,731,42092501.54288686,0.07387765202904735,range,10423006.389281094,0.017554563432337446,0.13249363544086729,fd,28
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_ARIMA_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,ARIMA,,731,50570974.36006019,0.08875844175561369,range,13874610.644532839,0.0259837083749374,0.1611946288650382,fd,30
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_ARIMA_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,ARIMA,,731,64553127.62671201,0.11329888520248386,range,13527567.280834613,0.025971420327760814,0.16115650879738247,fd,28
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_HoltWinters_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,HoltWinters,,731,28249662.77083958,0.04958172310086194,range,5674714.346531694,0.007556223439904256,0.08692654048047843,fd,26
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_HoltWinters_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,HoltWinters,,731,41958621.82623059,0.07364267623149819,range,10157406.855592689,0.014817333408133081,0.12172646962815065,fd,28
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_HoltWinters_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,HoltWinters,,731,54369569.80616914,0.09542545612350135,range,11928746.432005981,0.07010401997754075,0.26477163741145077,fd,30
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_HoltWinters_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,HoltWinters,,731,68253377.95887348,0.11979329148483008,range,9734244.729748756,0.11642883236217902,0.3412166941434417,fd,26
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_KNN_Sklearn_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,KNN_Sklearn,,731,28396249.388115793,0.04983900111253376,range,7084090.490686033,0.01861252215975869,0.1364277177107302,fd,27
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_KNN_Sklearn_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,KNN_Sklearn,,731,39804689.93819031,0.0698622539546996,range,14033944.802109273,0.049772778067835144,0.22309813550954463,fd,33
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_KNN_Sklearn_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,KNN_Sklearn,,731,48550957.62308086,0.08521305746821607,range,20705142.758068997,0.09413877632292003,0.30682043009376025,fd,42
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_KNN_Sklearn_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,KNN_Sklearn,,731,58347318.19646606,0.10240690651646615,range,27516046.81466708,0.13770214938955674,0.37108240242506346,fd,49
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_Kalman_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Kalman,,731,46004877.81133587,0.08074436609859931,range,2452168.3977116994,0.5116853385086966,0.715321842605618,fd,39
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_Kalman_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Kalman,,731,79856112.74032906,0.14015755522183654,range,7854193.795546381,0.3267401925791366,0.5716119248048772,fd,65
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_Kalman_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Kalman,,731,95327869.09086762,0.16731244005990453,range,8955134.450472457,0.21107828487709845,0.459432568367871,fd,59
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_Kalman_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Kalman,,731,112088542.29394174,0.19672953662775003,range,17203436.048749708,0.3397662460532414,0.5828947126653675,fd,62
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_LOCF_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,LOCF,,731,37129268.81711309,0.06516655226510713,range,1640869.7647058824,0.0010160661967362323,0.031875793272265904,fd,24
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_LOCF_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,LOCF,,731,54618183.24597839,0.09586180408389185,range,2174916.445964432,0.002311358169703962,0.04807658650220461,fd,24
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_LOCF_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,LOCF,,731,63175312.93734264,0.11088064655068908,range,2746697.1272229827,0.0034427465968665085,0.05867492306655807,fd,24
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_LOCF_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,LOCF,,731,78659966.65007517,0.13805816788697725,range,3125759.8727770178,0.004774683364836434,0.06909908367580886,fd,24
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_Linear_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Linear,,731,34843558.1853364,0.06115484166336392,range,2241386.8700410393,0.0012248369065176125,0.034997670015554073,fd,24
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_Linear_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Linear,,731,49642661.35043585,0.08712913527618792,range,3985705.871819425,0.006173609612889092,0.07857232090812319,fd,25
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_Linear_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Linear,,731,61098050.124039344,0.10723478817523137,range,5305878.533652532,0.004764049099058394,0.0690220913842691,fd,26
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_Linear_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Linear,,731,73299628.4396572,0.1286500978851556,range,6237446.036662107,0.007098766429537104,0.08425417751979485,fd,24
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_Mean_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Mean,,731,28396249.388115793,0.04983900111253376,range,7084090.490686033,0.01861252215975869,0.1364277177107302,fd,27
