file_imputed,file_original,len_imputed,len_original,dtw_distance,normalized_dtw,trend_correlation,trend_dtw,seasonality_period_orig,seasonality_period_imp,seasonality_period_diff,seasonality_strength_orig,seasonality_strength_imp,seasonality_strength_diff,spectral_similarity,acf_similarity,overall_score
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,43348867755.93714,97194770.75322229,0.24183570863116896,114828240.79684536,4,21.0,17.0,0.10021548183907956,0.13099571538641097,0.030780233547331406,0.99906490819856,0.6734780162883925,0.6381262110393738
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,43348867755.93714,97194770.75322229,0.24183570863116896,114828240.79684536,4,21.0,17.0,0.10021548183907956,0.13099571538641097,0.030780233547331406,0.99906490819856,0.6734780162883925,0.6381262110393738
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,85409768281.34642,159049847.82373634,0.08510683640412478,161909168.38479033,107,8.0,99.0,0.1162079031088894,0.10662419601100673,0.009583707097882671,0.9994282554807264,0.829706476066842,0.6380805226505645
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr40_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,60682373409.84067,115585473.16160128,0.09868099756503992,147851705.9547853,46,8.0,38.0,0.10187996289594925,0.12397712757178804,0.02209716467583879,0.9991837089748146,0.8150533768973011,0.6376393611457186
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr40_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,45066403547.01327,83922539.19369324,0.16776597300477103,78096962.58842726,107,,,0.1162079031088894,,,0.9989577042302717,0.7436334539718545,0.6367857104022991
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr40_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,48840270191.666664,90950223.82060832,0.16386235449225667,81738357.39212067,107,9.0,98.0,0.1162079031088894,0.11317756660545884,0.0030303365034305557,0.99889847287912,0.7466761417163337,0.6364789896959034
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,45995219575.24119,103128295.01175155,0.05118486692472276,107608590.99843648,4,,,0.10021548183907956,,,0.998867347546778,0.8592768496203244,0.6364430213639417
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,44261183968.3236,99240322.79893184,0.22743882927522735,122063654.92179158,4,21.0,17.0,0.10021548183907956,0.11602920574977829,0.015813723910698727,0.9990882714992166,0.6793295174554514,0.6352855394099651
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,42997826188.531044,96407682.03706512,0.16740850056085427,115945881.70332363,4,44.0,40.0,0.10021548183907956,0.13024121753883341,0.03002573569975385,0.9991416841852827,0.7392651263089686,0.6352717703517019
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,42997826188.531044,96407682.03706512,0.16740850056085427,115945881.70332363,4,44.0,40.0,0.10021548183907956,0.13024121753883341,0.03002573569975385,0.9991416841852827,0.7392651263089686,0.6352717703517019
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr40_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,51780378034.72429,96425284.9808646,0.16194775803020792,80760661.18605658,107,47.0,60.0,0.1162079031088894,0.11567145973378358,0.000536443375105819,0.9986483280679073,0.7399976016408614,0.6335312292463255
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr30_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,43749542353.08282,81470283.71151362,0.1503191055884682,89121895.54904358,107,,,0.1162079031088894,,,0.9990031980003775,0.7457711392737809,0.6316978142875422
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,45533346785.899994,102092705.79798205,0.14691199199586993,117302508.9921738,4,43.0,39.0,0.10021548183907956,0.10453013260356948,0.004314650764489919,0.9990164452946176,0.7485190444989411,0.6314824939298096
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr40_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,65644612596.1216,125037357.3259459,0.10380913663915091,147794664.26202032,46,,,0.10187996289594925,,,0.9990513442129807,0.7914680722432589,0.6314428510317969
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,85327269819.03386,158896219.40229768,0.0648125981602789,161679967.39215037,107,10.0,97.0,0.1162079031088894,0.10702655183440508,0.009181351274484315,0.9994307854665595,0.8281065626471606,0.6307833154246664
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,85327269819.03386,158896219.40229768,0.0648125981602789,161679967.39215037,107,10.0,97.0,0.1162079031088894,0.10702655183440508,0.009181351274484315,0.9994307854665595,0.8281065626471606,0.6307833154246664
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,44305438817.52755,99339548.9182232,0.13042439382558627,116020942.1254706,4,2.0,2.0,0.10021548183907956,0.11562011955529876,0.015404637716219194,0.9990617125764572,0.7593671344431607,0.6296177469484013
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr40_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,67641365219.01609,128840695.65526874,0.10596342920060779,149372641.03123167,46,61.0,15.0,0.10187996289594925,0.101960732023834,8.076912788475277e-05,0.9992972959967686,0.7819049145332864,0.6290552132435543
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr40_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,67641365219.01609,128840695.65526874,0.10596342920060779,149372641.03123167,46,61.0,15.0,0.10187996289594925,0.101960732023834,8.076912788475277e-05,0.9992972959967686,0.7819049145332864,0.6290552132435543
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,46971145052.58795,105316468.72777568,0.21010247433625814,117080865.26610054,4,21.0,17.0,0.10021548183907956,0.1348041741555029,0.03458869231642332,0.9989675679781314,0.6771552830936686,0.6287417751360193
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,84958049623.78331,158208658.51728734,0.07842525478325539,161785292.1221086,107,10.0,97.0,0.1162079031088894,0.13446894955366223,0.018261046444772833,0.9994270128282788,0.806382237911164,0.6280781685075661
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr40_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,524,524,60403869362.150055,115274559.8514314,0.035985651459304,148295852.74363914,46,101.0,55.0,0.10169065090751837,0.10602972313982638,0.0043390722323080055,0.9990426866662871,0.8485603531016777,0.6278628970757563
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,85238814866.72055,158731498.82070866,0.032906777764431475,161881042.70954004,107,7.0,100.0,0.1162079031088894,0.12895477707710243,0.01274687396821303,0.9994267197887055,0.8487928363398688,0.6270421112976686
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr40_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,70022716464.0847,133376602.78873277,0.04999792812080829,157132642.7154426,46,56.0,10.0,0.10187996289594925,0.10291137464138086,0.0010314117454316152,0.9993099537904411,0.8224671434998829,0.6239250084703775
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr30_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,65634469909.75005,125018037.92333344,0.15756222524396835,148081117.0227576,46,,,0.10187996289594925,,,0.9991205688089113,0.7093111429356853,0.6219979789961884
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr40_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,57071042154.45361,106277545.91145924,0.020129914131242013,127855943.0589296,107,32.0,75.0,0.1162079031088894,0.11036535255396694,0.005842550554922457,0.9990828133800049,0.8452265548936433,0.6214797608016301
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr10_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,47355532875.10277,88185349.86052658,0.08085630592671054,83977553.28230661,107,,,0.1162079031088894,,,0.9989664581474538,0.7819225549436436,0.6205817730059359
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,46662446781.60725,104624320.13813284,0.17190696000266864,114922219.29948084,4,21.0,17.0,0.10021548183907956,0.1324821626120549,0.03226668077297533,0.998964134297293,0.6825439465454024,0.6178050136151213
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,46662446781.60725,104624320.13813284,0.17190696000266864,114922219.29948084,4,21.0,17.0,0.10021548183907956,0.1324821626120549,0.03226668077297533,0.998964134297293,0.6825439465454024,0.6178050136151213
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,75450092244.80002,140502965.07411548,-0.02148968972984601,147035902.7197255,107,,,0.1162079031088894,,,0.9993412849244799,0.8700587367782853,0.6159701106576397
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,44025547873.58278,98711990.74794345,0.1436161321794345,113745612.95590624,4,21.0,17.0,0.10021548183907956,0.11124033048689445,0.011024848647814889,0.999003985009516,0.7026265086699671,0.6150822086196391
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,44025547873.58278,98711990.74794345,0.1436161321794345,113745612.95590624,4,21.0,17.0,0.10021548183907956,0.11124033048689445,0.011024848647814889,0.999003985009516,0.7026265086699671,0.6150822086196391
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,48753777631.45589,109313402.76111186,0.06794452876270557,113414061.57292306,4,44.0,40.0,0.10021548183907956,0.10321136532421112,0.0029958834851315508,0.9988987823190286,0.7697444714536177,0.612195927511784
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,74820652519.1871,139330824.05807653,0.0018265637324936593,146449783.76429185,107,,,0.1162079031088894,,,0.9992994439827163,0.8340239622981422,0.6117166566711174
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr30_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,68517611842.99725,130509736.84380428,0.10743438204609684,153293710.96935183,46,29.0,17.0,0.10187996289594925,0.10594525129191397,0.00406528839596472,0.9992435833804452,0.7248061932778169,0.6104947195681196
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr20_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,67662946066.78714,128881802.03197551,0.12825294768331358,154974703.78584296,46,5.0,41.0,0.10187996289594925,0.11376049844446505,0.0118805355485158,0.9992211328258047,0.7039135518706894,0.6104625441266026
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr30_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,59008273096.49468,112396710.65998986,0.1042677985001178,147345038.0548655,46,,,0.10187996289594925,,,0.9991764724865067,0.7267348986760612,0.6100597232208952
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,46939106754.58415,105244633.97888823,0.14677560106349835,117194115.29490805,4,21.0,17.0,0.10021548183907956,0.1263679251152018,0.026152443276122248,0.9989817249585067,0.6769995263397911,0.6075856174539321
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,45803341556.78665,102698075.23943195,0.12666114474981383,117491422.25967191,4,21.0,17.0,0.10021548183907956,0.10621077947325544,0.005995297634175875,0.9990073488071548,0.6962527857825548,0.6073070931131745
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,45235550455.53334,101425001.02137521,0.12999916462618832,115747032.89007254,4,21.0,17.0,0.10021548183907956,0.13324267146720503,0.03302718962812547,0.998968644195675,0.6926912538473577,0.607219687556407
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,48177645662.73385,108021627.04648845,0.10884345689884155,118634718.39299583,4,44.0,40.0,0.10021548183907956,0.10214458242189708,0.0019291005828175195,0.9990131659678464,0.7098928813996678,0.6059165014221186
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr30_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,43128147595.353645,80313124.01369394,0.11141205237630927,84168172.26043984,107,,,0.1162079031088894,,,0.9990235416383512,0.7061840991263563,0.6055398977136722
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr30_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,43128147595.353645,80313124.01369394,0.11141205237630927,84168172.26043984,107,,,0.1162079031088894,,,0.9990235416383512,0.7061840991263563,0.6055398977136722
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr30_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,68235698654.62274,129972759.34213856,0.1293912919840042,155630908.494087,46,29.0,17.0,0.10187996289594925,0.10801921538651502,0.006139252490565766,0.9992302865572853,0.6862558449857439,0.6049591411756777
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,76039978191.10674,141601449.14545015,-0.06120709762854169,147446331.20584545,107,,,0.1162079031088894,,,0.9993724433876275,0.8726594219396607,0.6036082558995822
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr30_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,65050639192.48153,123905979.41425054,0.1361323126965554,147878201.13278142,46,29.0,17.0,0.10187996289594925,0.11315315132325783,0.01127318842730858,0.9992142941661457,0.6749062960485348,0.6034176343037453
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr30_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,65050639192.48153,123905979.41425054,0.1361323126965554,147878201.13278142,46,29.0,17.0,0.10187996289594925,0.11315315132325783,0.01127318842730858,0.9992142941661457,0.6749062960485348,0.6034176343037453
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,84514014757.37027,157381777.9466858,0.07073282587743693,161804690.6549807,107,,,0.1162079031088894,,,0.9994313527066271,0.740075615726954,0.6034132647703393
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr40_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,42717262566.707596,79547974.98455791,0.11497609170733716,89413422.26023231,107,9.0,98.0,0.1162079031088894,0.11921637477563796,0.003008471666748558,0.9991056312499486,0.6958070565199774,0.6032962598257544
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr20_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,65152081597.922356,124099203.04366162,0.11245470985909188,150036336.83141854,46,5.0,41.0,0.10187996289594925,0.10305221456843774,0.0011722516724884946,0.9992199012127682,0.6979381834630214,0.6032042648449605
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr20_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,65152081597.922356,124099203.04366162,0.11245470985909188,150036336.83141854,46,5.0,41.0,0.10187996289594925,0.10305221456843774,0.0011722516724884946,0.9992199012127682,0.6979381834630214,0.6032042648449605
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,48332057833.927765,108367842.67696808,0.11492586523337386,114894590.20847122,4,21.0,17.0,0.10021548183907956,0.11487717646516458,0.01466169462608502,0.9989775814910128,0.6955711627933107,0.6031582031725659
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr20_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,64635170178.40002,123114609.86361907,0.11093395064397657,150557688.10250947,46,55.0,9.0,0.10187996289594925,0.10277268463475567,0.0008927217388064179,0.99916112310126,0.6985736416888915,0.602889571811376
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr30_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,44157266351.86669,82229546.27908136,0.08823450148464586,90533804.96076176,107,,,0.1162079031088894,,,0.9990212806842341,0.7203654920685454,0.6025404247458085
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,75366909130.7389,140348061.69597563,-0.05950373426594915,147080657.59054208,107,,,0.1162079031088894,,,0.9993602676676673,0.8659787798362624,0.6019451044126601
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr30_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,65816580929.80864,125364916.05677836,0.05982375870350334,148635046.37343183,46,18.0,28.0,0.10187996289594925,0.1015369754741069,0.00034298742184235564,0.9990894443402875,0.7434275753556517,0.600780259466481
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,48367101235.31667,108446415.32582214,0.08115244413242081,116178088.83271773,4,44.0,40.0,0.10021548183907956,0.10295505274822651,0.002739570909146949,0.9989538149644495,0.7161310989509297,0.5987457860159333
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr40_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204791919179.48834,1338509275.6829302,0.07251698883239481,1342537567.4559019,5,6.0,1.0,0.17338293084797318,0.12458768751719734,0.04879524333077584,0.9990386049721441,0.7081829048961304,0.5932461662335564
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr20_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,66682601283.57694,127014478.63538465,0.0713588088382707,153948659.63807324,46,5.0,41.0,0.10187996289594925,0.10214703827365737,0.0002670753777081203,0.9992255568537781,0.7071905947126357,0.5925916534682282
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,48507065833.89157,108760237.29572101,0.04947259388055784,115633455.54183401,4,38.0,34.0,0.10021548183907956,0.10463326012115266,0.004417778282073098,0.9988954989398142,0.7259972013647781,0.5914550980617167
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr20_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,45333784525.99044,84420455.3556619,0.04735429117351206,88341308.71335024,107,91.0,16.0,0.1162079031088894,0.10123275892242665,0.014975144186462744,0.9989953759521483,0.7276006008486967,0.5913167559914524
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr10_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,44555843718.616646,82971776.0123215,0.020328594271217314,83421021.18729326,107,,,0.1162079031088894,,,0.9989710582468205,0.7517555902178769,0.5903517475786382
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr40_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,46042878038.07949,85740927.4452132,0.09276625239565114,91874666.7975574,107,,,0.1162079031088894,,,0.9991096734991562,0.6757003492808675,0.589192091725225
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,76443747286.3334,142353346.9019244,-0.03922496607917056,146900613.36526945,107,,,0.1162079031088894,,,0.9993906868753073,0.8071449480586057,0.5891035562849142
