dataset_base,imputed_file,original_file,method,missing_rate,n,dtw_distance,dtw_similarity,period_dom_ori,period_dom_imp,period_diff_ratio,period_similarity,spectral_cosine_similarity,trend_window,trend_corr
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr10_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,SVD_KNN,,1227,89.43281653770553,0.011057932709450167,61,61,0.0,1.0,0.981381589412057,61,0.991089512432021
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr20_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,SVD_KNN,,1227,190.67311477383217,0.00521721578521832,61,61,0.0,1.0,0.9577673118598836,61,0.9723369490663543
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr30_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,SVD_KNN,,1227,298.50849678815274,0.00333880344205165,61,5,0.9180327868852459,0.08196721311475408,0.9252015218963,33,0.9269829580959587
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr40_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,SVD_KNN,,1227,402.2521610868196,0.002479837919045154,61,153,0.6013071895424836,0.39869281045751637,0.8938163455084195,107,0.9432440094638008
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr10_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,SVD_KNN_Hankel,,1227,90.41905972779583,0.010938637992750558,61,5,0.9180327868852459,0.08196721311475408,0.9834170603164815,33,0.9838394299554544
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr20_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,SVD_KNN_Hankel,,1227,195.92836096198872,0.005077988742276796,61,5,0.9180327868852459,0.08196721311475408,0.9596294548081536,33,0.9535548888971264
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr30_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,SVD_KNN_Hankel,,1227,293.0855349577823,0.0034003712564222377,61,153,0.6013071895424836,0.39869281045751637,0.932248698203995,107,0.9643046001480956
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr40_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,SVD_KNN_Hankel,,1227,412.51229789382484,0.002418307762776052,61,5,0.9180327868852459,0.08196721311475408,0.9121476893890605,33,0.9005645939456698
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr10_Spline_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Spline,,1227,192.10538567413045,0.005178519472716943,61,12,0.8032786885245902,0.19672131147540983,0.9205914114450696,36,0.508981610795193
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr20_Spline_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Spline,,1227,302.6526931093025,0.003293236064400855,61,5,0.9180327868852459,0.08196721311475408,0.8676090305400279,33,0.5628997000731705
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr30_Spline_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Spline,,1227,423.44667828139893,0.0023560085428139966,61,8,0.8688524590163934,0.1311475409836066,0.8086708841587176,34,0.5373600939089854
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_mr40_Spline_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_longest.csv,Spline,,1227,573.336620432106,0.0017411391933316795,61,10,0.8360655737704918,0.16393442622950816,0.7412816225917898,35,0.36946031817931035
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_ARIMA_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,ARIMA,,1102,105.59656430325653,0.009381165392489578,29,7,0.7586206896551724,0.24137931034482762,0.9791015866340259,18,0.9608572583361985
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_ARIMA_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,ARIMA,,1102,208.57822197398536,0.004771488137370153,29,79,0.6329113924050633,0.36708860759493667,0.9538004966191349,54,0.7621071767389348
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_ARIMA_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,ARIMA,,1102,333.306778814816,0.0029912645012619807,29,4,0.8620689655172413,0.13793103448275867,0.9157914495065818,16,0.8310402546435962
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_ARIMA_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,ARIMA,,1102,417.2235510387526,0.0023910657291208834,29,79,0.6329113924050633,0.36708860759493667,0.8940162300020237,54,0.6535915535892604
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_HoltWinters_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,HoltWinters,,1102,106.38235718410807,0.009312516750638008,29,79,0.6329113924050633,0.36708860759493667,0.9773942802841248,54,0.9744900348394041
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_HoltWinters_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,HoltWinters,,1102,199.3317526329256,0.004991719918870438,29,79,0.6329113924050633,0.36708860759493667,0.9466158145234336,54,0.7907154469419495
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_HoltWinters_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,HoltWinters,,1102,319.54758670787214,0.003119661608656377,29,79,0.6329113924050633,0.36708860759493667,0.918987710403191,54,0.6080774218424664
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_HoltWinters_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,HoltWinters,,1102,387.99224694911,0.0025707453242142003,29,79,0.6329113924050633,0.36708860759493667,0.8831549825248207,54,0.614707159574193
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,KNN_Sklearn,,1102,105.25536118283891,0.009411289829218593,29,7,0.7586206896551724,0.24137931034482762,0.9795344824191272,18,0.9629464465204508
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,KNN_Sklearn,,1102,202.9482641303282,0.004903204272241191,29,7,0.7586206896551724,0.24137931034482762,0.9579914864052678,18,0.9138831702834825
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,KNN_Sklearn,,1102,325.8456371450619,0.0030595482587279454,29,4,0.8620689655172413,0.13793103448275867,0.9265205173081555,16,0.8564188697216566
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,KNN_Sklearn,,1102,413.91101160252896,0.002410155363526401,29,4,0.8620689655172413,0.13793103448275867,0.9133230280706284,16,0.8163035082388356
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_Kalman_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Kalman,,1102,146.65251166320883,0.006772658241540595,29,79,0.6329113924050633,0.36708860759493667,0.9606681348867391,54,0.934292059468216
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_Kalman_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Kalman,,1102,254.90136351096857,0.003907755653506463,29,19,0.3448275862068966,0.6551724137931034,0.9071118779757615,24,0.7909569964870146
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_Kalman_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Kalman,,1102,362.70583081977037,0.0027494747547655808,29,28,0.034482758620689655,0.9655172413793104,0.8479908039862419,28,0.6626813650586943
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_Kalman_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Kalman,,1102,453.36755054928943,0.0022008613924808015,29,38,0.23684210526315788,0.7631578947368421,0.8080785587066994,33,0.6415892035563671
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_LOCF_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,LOCF,,1102,93.93722923358402,0.010533275597706724,29,7,0.7586206896551724,0.24137931034482762,0.969523947596084,18,0.9450627617497261
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_LOCF_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,LOCF,,1102,200.26349763324808,0.004968610859691247,29,5,0.8275862068965517,0.1724137931034483,0.9273929633730204,17,0.847291402795412
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_LOCF_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,LOCF,,1102,273.25870594983286,0.0036461923662066686,29,18,0.3793103448275862,0.6206896551724138,0.8738379804596923,23,0.746014348449871
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_LOCF_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,LOCF,,1102,347.9945083937514,0.002865374600312492,29,79,0.6329113924050633,0.36708860759493667,0.8432199632690395,54,0.5086999458884882
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_Linear_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Linear,,1102,118.19654856451409,0.008389504663037778,29,79,0.6329113924050633,0.36708860759493667,0.9672756536835178,54,0.9534785172289931
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_Linear_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Linear,,1102,237.7267503916001,0.004188889591801633,29,79,0.6329113924050633,0.36708860759493667,0.9225782091208075,54,0.673609622819065
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_Linear_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Linear,,1102,340.3656393261338,0.0029294102416811208,29,19,0.3448275862068966,0.6551724137931034,0.8729051684307705,24,0.7776224517613688
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_Linear_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Linear,,1102,415.28347981495733,0.0024022091879420996,29,79,0.6329113924050633,0.36708860759493667,0.8393002202868357,54,0.5687625694791307
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_Mean_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Mean,,1102,105.25536118283891,0.009411289829218593,29,7,0.7586206896551724,0.24137931034482762,0.9795344824191272,18,0.9629464465204508
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_Mean_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Mean,,1102,202.9482641303282,0.004903204272241191,29,7,0.7586206896551724,0.24137931034482762,0.9579914864052678,18,0.9138831702834825
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_Mean_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Mean,,1102,325.8456371450619,0.0030595482587279454,29,4,0.8620689655172413,0.13793103448275867,0.9265205173081555,16,0.8564188697216566
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_Mean_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Mean,,1102,413.91101160252896,0.002410155363526401,29,4,0.8620689655172413,0.13793103448275867,0.9133230280706284,16,0.8163035082388356
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,SVD_KNN,,1102,114.44837175155097,0.008661880499727062,29,79,0.6329113924050633,0.36708860759493667,0.9776431224526316,54,0.9677635907870897
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,SVD_KNN,,1102,201.1612752623231,0.00494654576502056,29,79,0.6329113924050633,0.36708860759493667,0.9528839127873455,54,0.8356082662906268
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,SVD_KNN,,1102,326.0551437366117,0.0030575883582657643,29,4,0.8620689655172413,0.13793103448275867,0.9217202019616617,16,0.8417391846624055
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,SVD_KNN,,1102,394.121764315238,0.002530865394704441,29,79,0.6329113924050633,0.36708860759493667,0.9019342919238699,54,0.7362625112341264
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,SVD_KNN_Hankel,,1102,112.31862074261187,0.00882467500439638,29,7,0.7586206896551724,0.24137931034482762,0.9775411191305076,18,0.9590703802991261
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,SVD_KNN_Hankel,,1102,206.36128298349723,0.004822501026286496,29,6,0.7931034482758621,0.2068965517241379,0.9550025719502323,17,0.9043225827959706
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,SVD_KNN_Hankel,,1102,326.9088886983601,0.003049627608356446,29,4,0.8620689655172413,0.13793103448275867,0.9202166549012775,16,0.8143729583109697
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,SVD_KNN_Hankel,,1102,403.78803558024237,0.0024704287481386463,29,5,0.8275862068965517,0.1724137931034483,0.9095008732204116,17,0.8133332353813454
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr10_Spline_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Spline,,1102,113.17325422644758,0.008758618704312588,29,19,0.3448275862068966,0.6551724137931034,0.9491047303921399,24,0.921019477679375
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr20_Spline_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Spline,,1102,280.82372659518984,0.003548317283577741,29,29,0.0,1.0,0.871873334645879,29,0.6960116469276908
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr30_Spline_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Spline,,1102,370.52121121401876,0.0026916363583449326,29,19,0.3448275862068966,0.6551724137931034,0.8080800480582014,24,0.45808320533269903
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_mr40_Spline_imputed.csv,esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_longest.csv,Spline,,1102,611.6401772130871,0.0016322794965048174,29,14,0.5172413793103449,0.48275862068965514,0.7589867421941049,21,0.16363155209910288
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_ARIMA_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,ARIMA,,731,74.70535305764568,0.013209105560059302,7,7,0.0,1.0,0.978196290086708,7,0.9427066909142028
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_ARIMA_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,ARIMA,,731,145.88490072619646,0.0068080517129808235,7,7,0.0,1.0,0.9518201591242416,7,0.8649725262979885
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_ARIMA_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,ARIMA,,731,209.1423355776675,0.004758679383909318,7,8,0.125,0.875,0.9272211515749303,7,0.7825718948140776
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_ARIMA_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,ARIMA,,731,286.91308837919865,0.0034732703734640246,7,15,0.5333333333333333,0.4666666666666667,0.8766677097980125,11,0.6551734493220543
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_HoltWinters_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,HoltWinters,,731,75.01732249963656,0.013154896372531154,7,7,0.0,1.0,0.9784201990492499,7,0.9437343676183629
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_HoltWinters_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,HoltWinters,,731,139.4644335235239,0.00711923990233818,7,7,0.0,1.0,0.9516140360861262,7,0.8675744608937791
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_HoltWinters_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,HoltWinters,,731,198.3373392364721,0.0050166215914706725,7,8,0.125,0.875,0.9124464628208654,7,0.7478899836787538
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_HoltWinters_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,HoltWinters,,731,260.8841016694806,0.003818483037439527,7,15,0.5333333333333333,0.4666666666666667,0.8607884403440326,11,0.6479028397341756
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_KNN_Sklearn_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,KNN_Sklearn,,731,74.21241892117254,0.01329567662287347,7,7,0.0,1.0,0.9781382719262679,7,0.9440933460102774
